country,name,year_data,IBD_rate_x,decade,CD_inc,UC_inc,CD_change_inc,UC_change_inc,IBD_rate_y,CD_prev,UC_prev,CD_change_prev,UC_change_prev,stage,status,CD_inc_impute,UC_inc_impute,CD_prev_impute,UC_prev_impute,CD_change_inc_impute,UC_change_inc_impute,CD_change_prev_impute,UC_change_prev_impute,imputation_method
Algeria,Constantine,2003,6.21,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Algeria,Constantine,2005,14.718224756,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Algeria,Constantine,2007,14.95,,,,,,31.59,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,Cordoba,2017,3.65,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,Cordoba,2019,,,,,,,68.772324758,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,Cordoba,2022,2.63,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,General Pueyrredon Partido,1987,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,General Pueyrredon Partido,1988,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,General Pueyrredon Partido,1989,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,General Pueyrredon Partido,1990,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,General Pueyrredon Partido,1991,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,General Pueyrredon Partido,1992,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Argentina,General Pueyrredon Partido,1993,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Australia,Australia,2019,,2010-2019,,,,,653.0473415,306.4492285,346.598113,,,stage3,labelled,30.076085194278278,40.31111409049069,306.4492285,346.598113,-22.24588709852759,-4.851326521540916,0.0,0.0,zero
Australia,BARWON HEADS,2008,29.4,2000-2009,17.4,12.0,,,,,,,,stage3,labelled,17.4,12.0,223.83181627318024,124.67269772046997,7.824814492187234,-2.9876882686194866,0.0,0.0,zero
Australia,BARWON HEADS,2011,24.196901432,2010-2019,14.65446143,9.542440002,-0.915179523333333,-0.8191866660000002,341.8238329,197.3240272,144.4998057,,,stage3,labelled,14.095028684710993,9.648628787241396,196.78134490715775,144.90571735068718,-1.0941095721079057,-0.7747918876013639,0.0,0.0,zero
Australia,City of Canada Bay,2016,,,,,,,413.1434085,,,,,,,20.91549472708887,25.27509960778851,226.7973043796203,240.14384587529446,-13.003755492811322,-2.8385956395451633,0.0,0.0,zero
Australia,Geelong,2008,29.34193001,2000-2009,17.37351119,11.96841882,,,,,,,,stage3,labelled,17.4,12.0,223.83181627318024,124.67269772046997,7.824814492187234,-2.9876882686194866,0.0,0.0,zero
Australia,Geelong,2011,23.666666667,2010-2019,14.0,9.666666667,-1.1245037299999996,-0.7672507176666669,,,,,,stage3,labelled,14.095028684710993,9.648628787241396,196.78134490715775,144.90571735068718,-1.0941095721079057,-0.7747918876013639,0.0,0.0,zero
Australia,Geelong,2012,23.66,2010-2019,14.0,9.66,0.0,-0.0066666669999992,,,,,,stage3,labelled,14.0,9.66,188.35026950542374,151.21193330525995,0.0,-0.006666666999999182,0.0,0.0,zero
Australia,Geelong,2013,20.0,2010-2019,11.0,9.0,-3.0,-0.6600000000000001,,,,,,stage3,labelled,11.0,9.0,179.97545965068713,157.4760641552333,-3.0,-0.6600000000000001,0.0,0.0,zero
Australia,Mackay-Isaac-Whitsunday,2018,33.00174438,,,,,,,,,,,,,26.953929557655457,35.186468737371406,279.3018841501988,310.3158677302881,-19.09594022659301,-4.165338092002934,0.0,0.0,zero
Australia,Melbourne,2011,30.3,,,,,,,,,,,,,14.095028684710993,9.648628787241396,196.78134490715775,144.90571735068718,-1.0941095721079057,-0.7747918876013639,0.0,0.0,zero
Australia,Sydney,1985,12.084848485,,,,,,,,,,,,,-6.3812734713390356,-16.35313017563186,431.42703549863774,-30.602901321541623,76.27190257909646,-19.970265138525868,0.0,0.0,zero
Australia,Sydney,1992,,,,,,,199.4,,,,,,,0.7890366997287366,-7.804355951032079,368.83484027110734,16.214364729050885,55.63436807191253,-14.849835241952563,0.0,0.0,zero
Australia,Tasmania,2014,29.03917365,2010-2019,14.42213993,14.61703372,,,335.0224127,170.3371662,164.6852465,,,stage3,labelled,14.42213993,14.61703372,170.3371662,164.6852465,-6.452601414670655,-1.411899863255766,0.0,0.0,zero
Austria,Styria,1997,9.4,1990-1999,5.8,3.6,,,,,,,,stage2,labelled,5.8,3.6,0.0,0.0,1.3333787284784047,3.3084127748372083,0.0,0.0,zero
Austria,Styria,1998,11.2,1990-1999,6.1,5.1,0.2999999999999998,1.4999999999999996,,,,,,stage2,labelled,6.1,5.1,0.0,0.0,0.2999999999999998,1.4999999999999996,0.0,0.0,zero
Austria,Styria,1999,9.7,1990-1999,5.2,4.5,-0.8999999999999995,-0.5999999999999996,,,,,,stage2,labelled,5.2,4.5,0.0,0.0,-0.8999999999999995,-0.5999999999999996,0.0,0.0,zero
Austria,Styria,2000,10.6,2000-2009,6.3,4.3,1.0999999999999996,-0.2000000000000001,,,,,,stage3,labelled,6.3,4.3,0.0,0.0,1.0999999999999996,-0.20000000000000007,0.0,0.0,zero
Austria,Styria,2001,10.8,2000-2009,6.8,4.0,0.5,-0.2999999999999998,,,,,,stage3,labelled,6.8,4.0,0.0,0.0,0.5,-0.2999999999999998,0.0,0.0,zero
Austria,Styria,2002,11.2,2000-2009,6.1,5.1,-0.7000000000000002,1.0999999999999996,,,,,,stage3,labelled,6.1,5.1,0.0,0.0,-0.7000000000000002,1.0999999999999996,0.0,0.0,zero
Austria,Styria,2003,12.7,2000-2009,7.6,5.1,1.5,0.0,,,,,,stage3,labelled,7.6,5.1,0.0,0.0,1.5,0.0,0.0,0.0,zero
Austria,Styria,2004,11.3,2000-2009,6.9,4.4,-0.6999999999999993,-0.6999999999999993,,,,,,stage3,labelled,6.9,4.4,0.0,0.0,-0.6999999999999997,-0.6999999999999993,0.0,0.0,zero
Austria,Styria,2005,14.2,2000-2009,8.1,6.1,1.1999999999999993,1.6999999999999993,,,,,,stage3,labelled,8.1,6.1,0.0,0.0,1.1999999999999993,1.6999999999999993,0.0,0.0,zero
Austria,Styria,2006,12.5,2000-2009,7.2,5.3,-0.8999999999999995,-0.7999999999999998,,,,,,stage3,labelled,7.2,5.3,0.0,0.0,-0.8999999999999995,-0.7999999999999998,0.0,0.0,zero
Austria,Styria,2007,11.5,2000-2009,6.6,4.9,-0.6000000000000005,-0.3999999999999994,,,,,,stage3,labelled,6.6,4.9,0.0,0.0,-0.6000000000000005,-0.3999999999999994,0.0,0.0,zero
Bahrain,Bahrain,1995,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Bahrain,Bahrain,2003,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Bahrain,Bahrain,2005,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Bahrain,Bahrain,2013,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Barbados,Barbados,1982,1.496008806,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Barbados,Barbados,1987,2.2475044950000003,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Barbados,Barbados,1992,3.65158688,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Barbados,Barbados,1997,2.833761132,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Barbados,Barbados,2002,2.487121829,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Barbados,Barbados,2004,,,,,,,61.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,zero
Belgium,Brussels,1993,6.7,1990-1999,3.7,3.0,,,,,,,,stage2,labelled,3.7,3.0,0.0,0.0,-2.0608524982044383,-1.1562541283851155,0.0,0.0,zero
Belgium,Liege,1993,10.249445889,1990-1999,5.518932402,4.730513487,,,,,,,,stage2,labelled,3.7,3.0,0.0,0.0,-2.0608524982044383,-1.1562541283851155,0.0,0.0,zero
Belgium,Liege,1994,8.524779514,1990-1999,4.484132577,4.040646937,-1.0347998250000003,-0.6898665499999996,,,,,,stage2,labelled,4.484132577,4.040646937,0.0,0.0,-1.0347998250000003,-0.6898665499999996,0.0,0.0,zero
Belgium,Liege,1995,8.6233537315,1990-1999,4.533408759,3.843542208,0.0492761820000007,-0.1971047289999998,,,,,,stage2,labelled,4.533408759,3.843542208,0.0,0.0,0.04927618200000072,-0.1971047289999998,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,1995,0.402248731,1990-1999,0.200749577,0.201499154,,,,,,,,stage2,labelled,0.200749577,0.201499154,28.2,43.12081889,-0.1728752855190315,3.6942426201942,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,1996,2.01424196,1990-1999,0.200749577,1.813492383,0.0,1.611993229,,,,,,stage2,labelled,0.200749577,1.813492383,28.2,43.12081889,0.0,1.611993229,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,1997,1.4089949224999998,1990-1999,0.401499154,1.007495769,0.200749577,-0.8059966140000001,,,,,,stage2,labelled,0.401499154,1.007495769,28.2,43.12081889,0.200749577,-0.8059966139999999,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,1998,4.225485613,1990-1999,1.605996615,2.619488998,1.204497461,1.611993229,,,,,,stage2,labelled,1.605996615,2.619488998,28.2,43.12081889,1.204497461,1.6119932289999999,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,1999,5.233730958,1990-1999,1.405247038,3.82848392,-0.200749577,1.208994922,,,,,,stage2,labelled,1.405247038,3.82848392,28.2,43.12081889,-0.20074957700000007,1.208994922,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,2000,6.2382284195,2000-2009,2.208245345,4.029983074,0.802998307,0.2014991540000004,,,,,,stage2,labelled,2.208245345,4.029983074,28.2,43.12081889,0.802998307,0.2014991540000004,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,2001,3.823236882,2000-2009,1.405247038,2.417989844,-0.802998307,-1.6119932300000004,,,,,,stage2,labelled,1.405247038,2.417989844,28.2,43.12081889,-0.802998307,-1.6119932300000004,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,2002,5.4322318045,2000-2009,2.208245345,3.223986459,0.802998307,0.8059966149999997,,,,,,stage2,labelled,2.208245345,3.223986459,28.2,43.12081889,0.802998307,0.8059966149999993,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,2003,11.067461917,2000-2009,4.014991537,7.05247038,1.8067461920000003,3.828483921,,,,,,stage2,labelled,4.014991537,7.05247038,28.2,43.12081889,1.8067461920000003,3.828483921,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,2004,14.6854517615,2000-2009,6.423986459,8.261465302,2.408994922,1.2089949219999996,,,,,,stage2,labelled,6.423986459,8.261465302,28.2,43.12081889,2.408994922,1.2089949219999996,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,2005,9.459216572,2000-2009,3.011243653,6.447972919,-3.412742806,-1.813492383,,,,,,stage2,labelled,3.011243653,6.447972919,28.2,43.12081889,-3.4127428060000002,-1.8134923829999998,0.0,0.0,zero
Bosnia and Herzegovina,TUZLA,2006,10.6607157255,2000-2009,5.018739421,5.641976304,2.007495768,-0.8059966149999997,71.32081889,28.2,43.12081889,,,stage2,labelled,5.018739421,5.641976304,28.2,43.12081889,2.007495768,-0.8059966149999997,0.0,0.0,zero
Brazil,Botucatu,1988,0.98,1980-1989,0.24,0.74,,,,,,,,stage1,labelled,0.23999999999999996,0.74,-0.01452839279738588,-0.46775352238502776,-0.3086397024174548,0.5979845220328952,-0.08656723496769991,-0.12689659388268315,linear
Brazil,Botucatu,1990,,1990-1999,,,,,1.23,0.24,0.99,,,stage1,labelled,0.5701934160259854,0.0,0.24,0.99,0.030592110703149156,-0.05590318207211298,-0.025736354841245007,0.1188281455754967,linear
Brazil,Botucatu,1993,4.54,1990-1999,0.68,3.86,0.088,0.624,,,,,,stage1,labelled,0.68,3.86,0.6228470781573434,3.182669629446603,0.088,0.624,0.06576198238627103,0.4884332709550682,linear
Brazil,Botucatu,1995,,1990-1999,,,,,5.67,0.9,4.77,0.132,0.7559999999999999,stage1,labelled,0.46872985899999997,0.468729859,0.8775027372140082,4.6411520404075,-0.5026649910000001,0.225881146,0.12662327844580615,0.7342808747745062,linear
Brazil,Botucatu,1998,8.66,1990-1999,1.48,7.18,0.1599999999999999,0.6639999999999999,,,,,,stage1,labelled,1.48,7.18,1.744331539988427,8.843007780930087,0.15999999999999992,0.6639999999999999,0.22237915075932457,1.1210842010935873,linear
Brazil,Botucatu,2000,,2000-2009,,,,,13.94,2.32,11.62,0.284,1.37,stage2,labelled,0.997577881,1.197093457,2.2904051551791125,11.47723613589924,0.175053884,0.37456946,0.28083210111776413,1.3572033558309684,linear
Brazil,Botucatu,2003,9.73,2000-2009,3.5,6.23,0.404,-0.1899999999999998,,,,,,stage2,labelled,3.2975797913818274,5.7811252253688625,7.097252776764821,17.19446815796957,0.3839222160966286,-0.15954503830476774,1.0679284581846695,1.6574806980708034,linear
Brazil,Botucatu,2005,,2000-2009,,,,,22.385719802,10.23,20.85,1.582,1.8460000000000003,stage2,labelled,0.3619162739999999,0.904790686,10.022938241637462,20.608384319887964,-0.7444130360000002,-0.017150405999999896,1.5480219769463244,1.833539646399423,linear
Brazil,Brazil,2008,,2000-2009,,,,,18.3,9.5,8.8,,,stage2,labelled,1.5645745883452133,1.2423733955852505,9.5,8.8,0.8096314847565319,0.4900740350013527,1.230119869905065,1.9792240834560315,linear
Brazil,Brazil,2009,6.020619,2000-2009,2.659794,3.360825,,,,,,,,stage2,labelled,2.140138552309686,2.8350562344918377,7.994328752790075,8.21024152928276,-0.9932674182810242,-0.11760101183259497,1.1308025326073359,2.0168262669871497,linear
Brazil,Brazil,2010,6.247422,2010-2019,2.680412,3.56701,0.0206179999999998,0.2061849999999996,,,,,,stage2,labelled,2.680412,3.56701,6.230149011884267,7.5192275061386455,0.020617999999999803,0.20618499999999956,1.01443341504197,2.0608843643456174,linear
Brazil,Brazil,2011,6.639175,2010-2019,2.701031,3.938144,0.0206189999999999,0.3711340000000001,,,,,,stage2,labelled,2.701031,3.9381439999999994,4.460274884102413,6.825983040657325,0.020618999999999943,0.3711340000000001,0.8976886833821465,2.105084671619302,linear
Brazil,Brazil,2012,8.115720555,2010-2019,3.207467202,4.908253353,0.5064362020000002,0.9701093530000002,30.00924696,12.60499743,17.40424953,0.7762493574999998,2.1510623825,stage2,labelled,0.32120000299999996,0.48180000499999975,7.9956521975560815,12.139786199051699,-0.330967885,-0.007325911000000018,0.7805967559307732,2.1494164294557017,none
Brazil,Brazil,2013,7.752547892,2010-2019,3.038822842,4.71372505,-0.16864436,-0.1945283030000002,38.08832825,15.2890539,22.79927435,2.6840564700000016,5.39502482,stage2,labelled,3.038822842,4.71372505,15.2890539,22.79927435,-0.16864436,-0.19452830300000024,2.6840564700000016,5.39502482,none
Brazil,Brazil,2014,8.381888694499999,2010-2019,3.276166909,5.105721785,0.237344067,0.3919967350000002,47.36976928,18.54429485,28.82547443,3.2552409499999992,6.026200079999999,stage2,labelled,0.31185874000000013,0.15592936999999996,11.665574410603874,20.646501872403057,-0.0046019629999999,-0.160531333,3.251370917379574,6.021923582771984,none
Brazil,Brazil,2015,8.21001872,2010-2019,3.162182027,5.047836694,-0.113984882,-0.0578850910000001,56.10987324,21.19924794,34.9106253,2.65495309,6.08515087,stage2,labelled,3.162182027,5.047836694,21.19924794,34.9106253,-0.113984882,-0.057885091000000166,2.65495309,6.08515087,none
Brazil,Brazil,2016,8.148659676000001,2010-2019,2.867532537,5.281127138,-0.2946494899999998,0.2332904440000005,64.59582443,23.79059555,40.80522888,2.59134761,5.894603580000002,stage2,labelled,2.867532537,5.281127138,23.79059555,40.80522888,-0.2946494899999998,0.23329044400000065,2.59134761,5.894603580000002,none
Brazil,Brazil,2017,8.4652156755,2010-2019,2.877066647,5.588149028,0.0095341099999997,0.3070218899999997,75.569013575,29.05293162,46.51608195,5.26233607,5.710853069999999,stage2,labelled,2.877066647,5.588149028,29.05293162,46.51608195,0.009534109999999707,0.3070218899999997,5.26233607,5.710853069999999,none
Brazil,Brazil,2018,8.71867849,2010-2019,3.075854613,5.642823877,0.1987879660000002,0.0546748489999995,81.81111385,28.91581521,52.89529864,-0.1371164099999973,6.37921669,stage2,labelled,3.075854613,5.642823877,28.915815210000005,52.89529864,0.1987879660000002,0.054674848999999526,-0.1371164099999973,6.37921669,none
Brazil,Brazil,2019,10.249010069,2010-2019,3.224407662,7.024602407,0.1485530489999997,1.38177853,91.45878155,31.58406283,59.87471872,2.668247619999999,6.979420079999997,stage2,labelled,3.34,10.43,15.840000000000002,42.99,0.7999999999999998,3.54,2.55,7.745000000000001,none
Brazil,Brazil,2020,9.566212747,,,,,,100.12765088,,,,,,,4.2938668430664775,38.53130764394692,-114.07985254846554,-96.34253380091567,6.175733870662372,21.349622470195172,1.574221795829376,14.062558015008669,linear
Brazil,Espirito Santo,2013,8.545580763,2010-2019,3.011545028,5.534035735,,,,,,,,stage2,labelled,3.038822842,4.71372505,15.2890539,22.79927435,-0.16864436,-0.19452830300000024,2.6840564700000016,5.39502482,none
Brazil,Espirito Santo,2014,7.670430926,2010-2019,2.419531903,5.250899023,-0.5920131249999998,-0.2831367120000001,38.19771642,11.6600846,20.64324028,,,stage2,labelled,0.31185874000000013,0.15592936999999996,11.665574410603874,20.646501872403057,-0.0046019629999999,-0.160531333,3.251370917379574,6.021923582771984,linear
Brazil,Parana,2010,2.0,2010-2019,0.66,1.34,,,,,,,,stage2,labelled,2.680412,3.56701,6.230149011884267,7.5192275061386455,0.020617999999999803,0.20618499999999956,1.01443341504197,2.0608843643456174,linear
Brazil,Parana,2011,2.73,2010-2019,0.77,1.96,0.1099999999999999,0.6199999999999999,,,,,,stage2,labelled,2.701031,3.9381439999999994,4.460274884102413,6.825983040657325,0.020618999999999943,0.3711340000000001,0.8976886833821465,2.105084671619302,linear
Brazil,Parana,2012,3.78,2010-2019,1.21,2.57,0.4399999999999999,0.6099999999999999,8.92,2.76,6.16,,,stage2,labelled,0.32120000299999996,0.48180000499999975,7.9956521975560815,12.139786199051699,-0.330967885,-0.007325911000000018,0.7805967559307732,2.1494164294557017,linear
Brazil,Parana,2013,3.87,2010-2019,1.21,2.66,0.0,0.0900000000000003,,,,,,stage2,labelled,3.038822842,4.71372505,15.2890539,22.79927435,-0.16864436,-0.19452830300000024,2.6840564700000016,5.39502482,none
Brazil,Parana,2014,5.03,2010-2019,1.51,3.52,0.3,0.8599999999999999,17.19,5.29,11.9,1.265,2.87,stage2,labelled,0.31185874000000013,0.15592936999999996,11.665574410603874,20.646501872403057,-0.0046019629999999,-0.160531333,3.251370917379574,6.021923582771984,none
Brazil,Parana,2015,5.12,2010-2019,1.46,3.66,-0.05,0.1400000000000001,,,,,,stage2,labelled,3.162182027,5.047836694,21.19924794,34.9106253,-0.113984882,-0.057885091000000166,2.65495309,6.08515087,none
Brazil,Parana,2016,6.58,2010-2019,1.77,4.81,0.31,1.1499999999999997,,,,,,stage2,labelled,2.867532537,5.281127138,23.79059555,40.80522888,-0.2946494899999998,0.23329044400000065,2.59134761,5.894603580000002,none
Brazil,Parana,2017,7.76,2010-2019,1.74,6.02,-0.03,1.21,38.24,10.74,27.5,1.8166666666666669,5.2,stage2,labelled,2.877066647,5.588149028,29.05293162,46.51608195,0.009534109999999707,0.3070218899999997,5.26233607,5.710853069999999,none
Brazil,Parana,2018,9.43,2010-2019,2.54,6.89,0.8,0.8700000000000001,,,,,,stage2,labelled,3.075854613,5.642823877,28.915815210000005,52.89529864,0.1987879660000002,0.054674848999999526,-0.1371164099999973,6.37921669,none
Brazil,Parana,2019,13.77,2010-2019,3.34,10.43,0.7999999999999998,3.54,58.83,15.84,42.99,2.55,7.745000000000001,stage2,labelled,3.34,10.43,15.840000000000002,42.99,0.7999999999999998,3.54,2.55,7.745000000000001,none
Brazil,Piaui State,1988,0.08,,,,,,,,,,,,,0.23999999999999996,0.74,-0.01452839279738588,-0.46775352238502776,-0.3086397024174548,0.5979845220328952,-0.08656723496769991,-0.12689659388268315,linear
Brazil,Piaui State,1989,0.16,,,,,,,,,,,,,0.593033634,0.0,0.12547118772722937,0.334062256983223,0.593033634,-0.620457091,-0.0531081084354936,0.008260667240834518,linear
Brazil,Piaui State,1990,0.15,,,,,,,,,,,,,0.5701934160259854,0.0,0.24,0.99,0.030592110703149156,-0.05590318207211298,-0.025736354841245007,0.1188281455754967,linear
Brazil,Piaui State,1991,0.15,,,,,,,,,,,,,0.27241681960905095,0.00043001224990742815,0.3838332403680932,1.8137721948354426,-0.29502955937890657,0.00043001224990742815,0.008638995220372633,0.2576864675349259,linear
Brazil,Piaui State,1992,0.0,,,,,,,,,,,,,0.2625931388553352,0.24233864180657486,0.5024974391716994,2.493394424347005,-0.03181030299402876,0.24233864180657486,0.03699908335588423,0.37224629724021624,linear
Brazil,Piaui State,1993,0.07,,,,,,,,,,,,,0.68,3.86,0.6228470781573434,3.182669629446603,0.088,0.624,0.06576198238627103,0.4884332709550682,linear
Brazil,Piaui State,1994,0.07,,,,,,,,,,,,,0.97139485,0.24284871299999988,0.7613664558629732,3.9760078835788457,0.3547960645,-0.009477003999999956,0.09886734861985236,0.6221615266617718,linear
Brazil,Piaui State,1995,0.07,,,,,,,,,,,,,0.46872985899999997,0.468729859,0.8775027372140082,4.6411520404075,-0.5026649910000001,0.225881146,0.12662327844580615,0.7342808747745062,linear
Brazil,Piaui State,1996,0.13,,,,,,,,,,,,,0.6672897622479167,0.8807638599386697,1.1531260286352099,5.99106570151492,0.16974727943109325,0.42498144825156786,0.15909518052996613,0.8654502687197315,linear
Brazil,Piaui State,1997,0.2,,,,,,,,,,,,,0.23284678490205465,0.5118340344594114,1.4785146036986956,7.560721855870468,-0.453520993620666,-0.45532396392234964,0.19392550687478996,1.006146455402112,linear
Brazil,Piaui State,1998,0.34,,,,,,,,,,,,,1.48,7.18,1.744331539988427,8.843007780930087,0.15999999999999992,0.6639999999999999,0.22237915075932457,1.1210842010935873,linear
Brazil,Piaui State,1999,0.0699999999999999,,,,,,,,,,,,,0.822523997,0.822523997,2.0413839451815283,10.275971848234835,0.186124491,-0.4502750149999999,0.254176309625065,1.2495279875644074,linear
Brazil,Piaui State,2000,0.43,,,,,,,,,,,,,0.997577881,1.197093457,2.2904051551791125,11.47723613589924,0.175053884,0.37456946,0.28083210111776413,1.3572033558309684,linear
Brazil,Piaui State,2001,0.36,,,,,,,,,,,,,0.7672277831661657,0.43154350149972637,3.8840559143291173,13.44506145249782,-0.2149481221267297,-0.7079532653466591,0.5406554458658905,1.4641201789153806,linear
Brazil,Piaui State,2002,0.42,,,,,,,,,,,,,0.5754150770443986,0.957026885175043,5.3925774713653105,15.205321120189863,-0.20707988891560275,0.5642499814845443,0.7881979213441432,1.5548984673033994,linear
Brazil,Piaui State,2003,0.6,,,,,,,,,,,,,3.2975797913818274,5.7811252253688625,7.097252776764821,17.19446815796957,0.3839222160966286,-0.15954503830476774,1.0679284581846695,1.6574806980708034,linear
Brazil,Piaui State,2004,1.07,,,,,,,,,,,,,1.1063293099999996,0.921941092,8.641862671418666,18.99683849016363,0.166575075,0.17013770399999986,1.3213928884325448,1.7504306740322741,linear
Brazil,Piaui State,2005,0.82,,,,,,,,,,,,,0.3619162739999999,0.904790686,10.022938241637462,20.608384319887964,-0.7444130360000002,-0.017150405999999896,1.5480219769463244,1.833539646399423,linear
Brazil,Piaui State,2006,1.04,,,,,,,,,,,,,1.0289476868459868,1.0574593572097482,12.554697405918711,18.161529133247285,0.6279349687554912,0.15176793484850534,1.4785189721421104,1.8851785835924753,linear
Brazil,Piaui State,2007,1.5299999999999998,,,,,,,,,,,,,0.7009832301679678,0.7009832301679678,15.210067204536166,15.09064157348903,-0.35898296227057713,-0.3635755738452271,1.3603184719806107,1.9299300541964328,linear
Brazil,Piaui State,2008,1.39,,,,,,,,,,,,,1.5645745883452133,1.2423733955852505,9.5,8.8,0.8096314847565319,0.4900740350013527,1.230119869905065,1.9792240834560315,linear
Brazil,Piaui State,2009,1.47,,,,,,,,,,,,,2.140138552309686,2.8350562344918377,7.994328752790075,8.21024152928276,-0.9932674182810242,-0.11760101183259497,1.1308025326073359,2.0168262669871497,linear
Brazil,Piaui State,2010,1.08,,,,,,,,,,,,,2.680412,3.56701,6.230149011884267,7.5192275061386455,0.020617999999999803,0.20618499999999956,1.01443341504197,2.0608843643456174,linear
Brazil,Piaui State,2011,1.18,,,,,,,,,,,,,2.701031,3.9381439999999994,4.460274884102413,6.825983040657325,0.020618999999999943,0.3711340000000001,0.8976886833821465,2.105084671619302,linear
Brazil,Piaui State,2012,1.26,,,,,,,,,,,,,0.32120000299999996,0.48180000499999975,7.9956521975560815,12.139786199051699,-0.330967885,-0.007325911000000018,0.7805967559307732,2.1494164294557017,linear
Brazil,Sao Paulo State,2012,13.56,2010-2019,6.83,6.73,,,,,,,,stage2,labelled,0.32120000299999996,0.48180000499999975,7.9956521975560815,12.139786199051699,-0.330967885,-0.007325911000000018,0.7805967559307732,2.1494164294557017,linear
Brazil,Sao Paulo State,2013,13.54,2010-2019,6.62,6.92,-0.2099999999999999,0.1899999999999995,,,,,,stage2,labelled,3.038822842,4.71372505,15.2890539,22.79927435,-0.16864436,-0.19452830300000024,2.6840564700000016,5.39502482,none
Brazil,Sao Paulo State,2014,12.65,2010-2019,5.66,6.99,-0.96,0.0700000000000002,,,,,,stage2,labelled,0.31185874000000013,0.15592936999999996,11.665574410603874,20.646501872403057,-0.0046019629999999,-0.160531333,3.251370917379574,6.021923582771984,linear
Brazil,Sao Paulo State,2015,13.48,2010-2019,5.48,8.0,-0.1799999999999997,1.0099999999999998,52.589574240000005,24.2783656,28.31120864,,,stage2,labelled,3.162182027,5.047836694,21.19924794,34.9106253,-0.113984882,-0.057885091000000166,2.65495309,6.08515087,none
Brazil,Uberlandia,1981,0.458711388,1980-1989,0.0,0.458711388,,,,,,,,stage1,labelled,0.0,0.458711388,-0.9081668669466503,-5.585864783421722,1.9901613017474222,-0.8537302137250038,-0.3001418947528471,-0.9896258116990017,linear
Brazil,Uberlandia,1982,0.858708159,1980-1989,0.858708159,0.0,0.858708159,-0.458711388,,,,,,stage1,labelled,0.858708159,5.551115123125783e-17,-0.7907987417015814,-4.91366552065451,0.858708159,-0.458711388,-0.2720915610396533,-0.8763172268312321,linear
Brazil,Uberlandia,1983,0.403528453,1980-1989,0.403528453,0.0,-0.4551797059999999,0.0,,,,,,stage1,labelled,0.40352845299999995,0.0,-0.6545062611107872,-4.1330813136345075,-0.4551797059999999,0.0,-0.23951841091743664,-0.7447388441006989,linear
Brazil,Uberlandia,1987,0.325269893,1980-1989,0.325269893,0.0,-0.01956464,0.0,,,,,,stage1,labelled,0.325269893,0.0,-0.14567799479235394,-1.218883061083481,-0.019564640000000022,0.0,-0.1179112655094671,-0.2535099804132427,linear
